Frame,FrameTime(ms),ThreadName,SampleName,TotalTime(ms),SelfTime(ms),GCAlloc(bytes),CallCount
991,1.488,Worker 3 (Job),  Profiler.DerializeStats,0.000,0.000,0,1
991,1.488,Worker 3 (Job),EngineJob,0.006,0.001,0,9
991,1.488,Worker 3 (Job),  Shadows.ExtractCasters,0.003,0.003,0,1
991,1.488,Worker 3 (Job),  RenderLoop.Prepare,0.001,0.000,0,1
991,1.488,Worker 3 (Job),    RenderLoop.Prepare,0.001,0.001,0,1
991,1.488,Worker 3 (Job),  PrepareSceneNodesSetUp,0.001,0.001,0,4
991,1.488,Worker 3 (Job),  PrepareSceneNodesCombineJob,0.000,0.000,0,1
991,1.488,Worker 3 (Job),  PrepareSceneNodesJob,0.000,0.000,0,1
991,1.488,Worker 3 (Job),TileRangeExpansionJob (Burst),0.004,0.004,0,1
991,1.488,Worker 3 (Job),ZBinningJob (Burst),0.002,0.002,0,1
991,1.488,Worker 3 (Background Job),Idle,1.488,1.488,0,1
991,1.488,Worker 4 (Job),Idle,1.457,1.457,0,16
991,1.488,Worker 4 (Job),EngineJob,0.004,0.001,0,2
991,1.488,Worker 4 (Job),  RenderLoop.Prepare,0.002,0.000,0,1
991,1.488,Worker 4 (Job),    RenderLoop.Prepare,0.002,0.002,0,1
991,1.488,Worker 4 (Job),  RenderLoop.Sort,0.001,0.001,0,1
991,1.488,Worker 4 (Job),Profiler.ParseThreadData,0.004,0.004,0,3
991,1.488,Worker 4 (Job),TileRangeExpansionJob (Burst),0.004,0.004,0,1
991,1.488,Worker 4 (Job),ZBinningJob (Burst),0.003,0.003,0,1
991,1.488,Worker 4 (Background Job),Idle,1.488,1.488,0,1
991,1.488,Worker 5 (Job),Idle,1.465,1.465,0,10
991,1.488,Worker 5 (Job),Profiler.ParseThreadData,0.005,0.005,0,1
991,1.488,Worker 5 (Job),TileRangeExpansionJob (Burst),0.004,0.004,0,1
991,1.488,Worker 5 (Job),EngineJob,0.002,0.000,0,1
991,1.488,Worker 5 (Job),  RenderLoop.Prepare,0.002,0.000,0,1
991,1.488,Worker 5 (Job),    RenderLoop.Prepare,0.002,0.002,0,1
991,1.488,Worker 5 (Job),ZBinningJob (Burst),0.002,0.002,0,1
991,1.488,Worker 5 (Background Job),Idle,1.488,1.488,0,1
991,1.488,Worker 6 (Job),Idle,1.474,1.474,0,9
991,1.488,Worker 6 (Job),Profiler.ParseThreadData,0.003,0.003,0,3
991,1.488,Worker 6 (Job),ZBinningJob (Burst),0.002,0.002,0,1
991,1.488,Worker 6 (Job),TileRangeExpansionJob (Burst),0.002,0.002,0,1
991,1.488,Worker 6 (Job),NativeArrayDisposeJob,0.002,0.001,0,1
991,1.488,Worker 6 (Job),  UnityEngine.CoreModule.dll!::ExecuteJobFunction.Invoke() [Invoke],0.001,0.001,0,1
991,1.488,Worker 6 (Background Job),Idle,1.488,1.488,0,1
991,1.488,Worker 7 (Job),Idle,1.459,1.459,0,8
991,1.488,Worker 7 (Job),NativeArrayDisposeJob,0.015,0.014,0,1
991,1.488,Worker 7 (Job),  UnityEngine.CoreModule.dll!::ExecuteJobFunction.Invoke() [Invoke],0.001,0.001,0,1
991,1.488,Worker 7 (Job),TileRangeExpansionJob (Burst),0.005,0.005,0,1
991,1.488,Worker 7 (Job),Profiler.ParseThreadData,0.000,0.000,0,1
991,1.488,Worker 7 (Job),EngineJob,0.000,0.000,0,1
991,1.488,Worker 7 (Background Job),Idle,1.488,1.488,0,1
991,1.488,Worker 8 (Job),Idle,1.482,1.482,0,6
991,1.488,Worker 8 (Background Job),Idle,1.488,1.488,0,1
991,1.488,Worker 9 (Job),Idle,1.483,1.483,0,4
991,1.488,Worker 9 (Background Job),Idle,1.488,1.488,0,1
992,1.439,Main Thread (),PlayerLoop,0.671,0.000,0,3
992,1.439,Main Thread (),  RenderPlayModeViewCameras,0.553,0.004,0,1
992,1.439,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.DoRenderLoop_Internal() [Invoke],0.544,0.005,0,1
992,1.439,Main Thread (),      Inl_UniversalRenderTotal,0.539,0.005,0,1
992,1.439,Main Thread (),        Inl_RenderCameraStack,0.533,0.015,0,1
992,1.439,Main Thread (),          Inl_UniversalRenderPipeline.RenderSingleCameraInternal: Main Camera,0.381,0.023,0,1
992,1.439,Main Thread (),          Inl_ScriptableRenderContext.Submit,0.113,0.010,0,1
992,1.439,Main Thread (),          Inl_UpdateVolumeFramework,0.009,0.001,0,1
992,1.439,Main Thread (),          Inl_RenderPipeline.EndCameraRendering,0.005,0.001,0,1
992,1.439,Main Thread (),          Inl_UniversalRenderPipeline.CreateCameraData,0.005,0.003,0,1
992,1.439,Main Thread (),          Inl_UniversalRenderPipeline.InitializeAdditionalCameraData,0.005,0.005,0,1
992,1.439,Main Thread (),          Inl_RenderPipeline.BeginCameraRendering,0.000,0.000,0,1
992,1.439,Main Thread (),        Inl_UniversalRenderPipeline.SetupPerFrameShaderConstants,0.001,0.001,0,1
992,1.439,Main Thread (),        Inl_RenderPipeline.EndContextRendering,0.000,0.000,0,1
992,1.439,Main Thread (),        Inl_RenderPipeline.BeginContextRendering,0.000,0.000,0,1
992,1.439,Main Thread (),    DestroyCullResults,0.001,0.001,0,1
992,1.439,Main Thread (),      RenderLoop.CleanupNodeQueue,0.000,0.000,0,2
992,1.439,Main Thread (),    PlayerEndOfFrame,0.001,0.000,0,1
992,1.439,Main Thread (),      Profiler.ScreenshotUpdate,0.001,0.001,0,1
992,1.439,Main Thread (),        Profiler.FrameMetadata,0.000,0.000,0,1
992,1.439,Main Thread (),      CoroutinesDelayedCalls,0.000,0.000,0,1
992,1.439,Main Thread (),      FrameEvents.XREndFrame,0.000,0.000,0,1
992,1.439,Main Thread (),    FrameEvents.OnBeforeRenderCallback,0.001,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.CoreModule.dll!UnityEngine::Application.InvokeOnBeforeRender() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    FrameEvents.NewInputBeforeRenderUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.ShouldRunUpdate() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Rendering::SupportedRenderingFeatures.IsUIOverlayRenderedBySRP() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    beforeCameraRender.Invoke,0.000,0.000,0,1
992,1.439,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.HandleRenderPipelineChange() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    FrameEvents.XRBeginFrame,0.000,0.000,0,1
992,1.439,Main Thread (),    Gfx.EndAsyncJobFrame,0.000,0.000,0,1
992,1.439,Main Thread (),      WaitForRenderJobs,0.000,0.000,0,1
992,1.439,Main Thread (),    UGUI.Rendering.EmitWorldScreenspaceCameraGeometry,0.000,0.000,0,1
992,1.439,Main Thread (),    Camera.Render,0.000,0.000,0,1
992,1.439,Main Thread (),  UpdateScene,0.118,0.010,0,1
992,1.439,Main Thread (),    PreUpdate.NewInputUpdate,0.043,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyUpdate() [Invoke],0.040,0.010,0,1
992,1.439,Main Thread (),        InputUpdate,0.027,0.027,0,1
992,1.439,Main Thread (),        Physics.Raycast,0.002,0.002,0,1
992,1.439,Main Thread (),        Physics2D.GetRayIntersection,0.000,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.NotifyBeforeUpdate() [Invoke],0.002,0.002,0,1
992,1.439,Main Thread (),      UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.ShouldRunUpdate() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    FixedUpdate.PhysicsCore2DFixedUpdate,0.009,0.000,0,1
992,1.439,Main Thread (),      PhysicsCore2D.PhysicsWorld.SimulateBatch,0.008,0.001,0,1
992,1.439,Main Thread (),        PhysicsCore2D.PhysicsWorld.PreSimulate,0.006,0.006,0,1
992,1.439,Main Thread (),          UnityEngine.PhysicsCore2DModule.dll!Unity.U2D.Physics::PhysicsEvents.InvokePreSimulate() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),        PhysicsCore2D.PhysicsWorld.PostSimulate,0.001,0.000,0,1
992,1.439,Main Thread (),          UnityEngine.PhysicsCore2DModule.dll!Unity.U2D.Physics::PhysicsEvents.InvokePostSimulate() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),        PhysicsCore2D.PhysicsWorld.WriteTransforms,0.000,0.000,0,1
992,1.439,Main Thread (),        PhysicsCore2D.PhysicsWorld.Simulate.StepWorlds,0.000,0.000,0,1
992,1.439,Main Thread (),      PhysicsCore2D.TransformChanged,0.000,0.000,0,1
992,1.439,Main Thread (),        TransformChangeSystem,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.PollPlayerConnection,0.007,0.000,0,1
992,1.439,Main Thread (),      PlayerConnection.Poll,0.007,0.000,0,1
992,1.439,Main Thread (),        EditorConnection.PollAllCustomMessages,0.005,0.005,0,1
992,1.439,Main Thread (),        EditorConnection.CheckForIncomingConnections,0.001,0.001,0,1
992,1.439,Main Thread (),        GeneralConnection.Poll,0.000,0.000,0,1
992,1.439,Main Thread (),          Connections.Process,0.000,0.000,0,1
992,1.439,Main Thread (),          Connections.Poll,0.000,0.000,0,1
992,1.439,Main Thread (),        EditorConnection.RefreshObservablePlayerList,0.000,0.000,0,1
992,1.439,Main Thread (),    UnityEngine.IMGUIModule.dll!UnityEngine::GUIUtility.SetSkin() [Invoke],0.004,0.002,0,1
992,1.439,Main Thread (),      EditorResources.Load,0.003,0.001,0,1
992,1.439,Main Thread (),        AssetDatabase.GetAssetPathToGUIDV2,0.002,0.002,0,2
992,1.439,Main Thread (),    PostLateUpdate.UpdateAudio,0.004,0.000,0,1
992,1.439,Main Thread (),      AudioManager.Update,0.004,0.003,0,1
992,1.439,Main Thread (),        Audio.FMODSystemUpdate,0.001,0.000,0,1
992,1.439,Main Thread (),          Audibility computation,0.001,0.001,0,1
992,1.439,Main Thread (),      SoundManager.Update,0.000,0.000,0,1
992,1.439,Main Thread (),    Update.ScriptRunBehaviourUpdate,0.004,0.000,0,1
992,1.439,Main Thread (),      BehaviourUpdate,0.004,0.001,0,1
992,1.439,Main Thread (),        Assembly-CSharp.dll!::OrbitCamera.Update() [Invoke],0.002,0.002,0,1
992,1.439,Main Thread (),        Unity.RenderPipelines.Core.Runtime.dll!UnityEngine.Rendering::Volume.Update() [Invoke],0.001,0.001,0,1
992,1.439,Main Thread (),    EarlyUpdate.PhysicsResetInterpolatedTransformPosition,0.004,0.000,0,1
992,1.439,Main Thread (),      Profiler.CollectPhysicsStats,0.003,0.003,0,1
992,1.439,Main Thread (),        Narrowphase Lost Touches,0.000,0.000,0,1
992,1.439,Main Thread (),        Narrowphase New Touches,0.000,0.000,0,1
992,1.439,Main Thread (),        Narrowphase Touches,0.000,0.000,0,1
992,1.439,Main Thread (),        Broadphase Removes,0.000,0.000,0,1
992,1.439,Main Thread (),        Broadphase Adds,0.000,0.000,0,1
992,1.439,Main Thread (),        Broadphase Adds/Removes,0.000,0.000,0,1
992,1.439,Main Thread (),        Physics Queries,0.000,0.000,0,1
992,1.439,Main Thread (),        Rigidbodies Synced,0.000,0.000,0,1
992,1.439,Main Thread (),        Colliders Synced,0.000,0.000,0,1
992,1.439,Main Thread (),        Trigger Overlaps,0.000,0.000,0,2
992,1.439,Main Thread (),        Modified Overlaps,0.000,0.000,0,1
992,1.439,Main Thread (),        Continuous Overlaps,0.000,0.000,0,1
992,1.439,Main Thread (),        Discreet Overlaps,0.000,0.000,0,1
992,1.439,Main Thread (),        Overlaps,0.000,0.000,0,1
992,1.439,Main Thread (),        Active Constraints,0.000,0.000,0,1
992,1.439,Main Thread (),        Articulation Bodies,0.000,0.000,0,1
992,1.439,Main Thread (),        Dynamic Bodies,0.000,0.000,0,1
992,1.439,Main Thread (),        Static Colliders,0.000,0.000,0,1
992,1.439,Main Thread (),        Active Kinematic Bodies,0.000,0.000,0,1
992,1.439,Main Thread (),        Active Dynamic Bodies,0.000,0.000,0,1
992,1.439,Main Thread (),        Physics Used Memory,0.000,0.000,0,1
992,1.439,Main Thread (),      Physics.Interpolation,0.000,0.000,0,1
992,1.439,Main Thread (),    FixedUpdate.PhysicsFixedUpdate,0.004,0.001,0,1
992,1.439,Main Thread (),      Physics.PrepareSimulationStage,0.002,0.000,0,1
992,1.439,Main Thread (),        Physics.SyncTransforms,0.002,0.001,0,1
992,1.439,Main Thread (),          Physics.CalculateChangedColliderTransforms,0.000,0.000,0,1
992,1.439,Main Thread (),          Physics.WriteRigidbodyPoses,0.000,0.000,0,1
992,1.439,Main Thread (),          Physics.CalculateChangedBodyTransforms,0.000,0.000,0,1
992,1.439,Main Thread (),          Physics.WriteColliderPoses,0.000,0.000,0,1
992,1.439,Main Thread (),      Physics.RunSimulationStage,0.001,0.000,0,1
992,1.439,Main Thread (),        Physics.Simulate,0.001,0.000,0,1
992,1.439,Main Thread (),          PxScene.simulate,0.000,0.000,0,1
992,1.439,Main Thread (),    PreLateUpdate.UIElementsUpdatePanels,0.002,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.UIElementsModule.dll!UnityEngine.UIElements::UIElementsRuntimeUtilityNative.UpdatePanels() [Invoke],0.002,0.001,0,1
992,1.439,Main Thread (),        UIElements.PreUpdatePanelRenderers,0.000,0.000,0,1
992,1.439,Main Thread (),        UIElements.CollectLayoutNodes,0.000,0.000,0,1
992,1.439,Main Thread (),        UIR.Free,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.MemoryFrameMaintenance,0.002,0.002,0,1
992,1.439,Main Thread (),    TimeUpdate.WaitForLastPresentationAndUpdateTime,0.002,0.001,0,1
992,1.439,Main Thread (),      GarbageCollector.CollectIncremental,0.001,0.001,0,1
992,1.439,Main Thread (),      TimeManager.Update,0.000,0.000,0,1
992,1.439,Main Thread (),    PreLateUpdate.EndGraphicsJobsAfterScriptUpdate,0.002,0.000,0,1
992,1.439,Main Thread (),      EndGraphicsJobs,0.001,0.000,0,1
992,1.439,Main Thread (),        Gfx.EndAsyncJobFrame,0.001,0.000,0,1
992,1.439,Main Thread (),          WaitForRenderJobs,0.001,0.001,0,1
992,1.439,Main Thread (),    FixedUpdate.Physics2DFixedUpdate,0.001,0.000,0,1
992,1.439,Main Thread (),      Physics2D.Simulate,0.001,0.000,0,1
992,1.439,Main Thread (),        Physics2D.SyncTransformChanges,0.000,0.000,0,1
992,1.439,Main Thread (),          Physics2D.SyncColliderTransformChanges,0.000,0.000,0,1
992,1.439,Main Thread (),          Physics2D.SyncRigidbodyTransformChanges,0.000,0.000,0,1
992,1.439,Main Thread (),    PreLateUpdate.ParticleSystemBeginUpdateAll,0.001,0.000,0,1
992,1.439,Main Thread (),      ParticleSystem.Update,0.001,0.001,0,1
992,1.439,Main Thread (),        FinalizeUpdateRendererBoundingVolumes,0.000,0.000,0,1
992,1.439,Main Thread (),        PrepareUpdateRendererBoundingVolumes,0.000,0.000,0,1
992,1.439,Main Thread (),        TransformChangeSystem,0.000,0.000,0,1
992,1.439,Main Thread (),        UpdateRendererBoundingVolumes,0.000,0.000,0,1
992,1.439,Main Thread (),        ParticleSystem.WaitForPreviousRenderingToFinish,0.000,0.000,0,1
992,1.439,Main Thread (),        ParticleSystem.EndUpdateAll,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.UpdatePreloading,0.001,0.000,0,1
992,1.439,Main Thread (),      Loading.UpdatePreloading,0.001,0.000,0,1
992,1.439,Main Thread (),        UpdatePreloading,0.001,0.000,0,1
992,1.439,Main Thread (),          Application.Integrate Assets in Background,0.001,0.000,0,1
992,1.439,Main Thread (),    Update.ScriptRunDelayedTasks,0.001,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.CoreModule.dll!UnityEngine::UnitySynchronizationContext.ExecuteTasks() [Invoke],0.001,0.001,0,1
992,1.439,Main Thread (),    EarlyUpdate.InsightsUpdate,0.001,0.001,0,1
992,1.439,Main Thread (),    InputSystemPlayerLoopRunnerInitializationSystem,0.001,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.CoreModule.dll!::UpdateFunction.Invoke() [Invoke],0.001,0.001,0,1
992,1.439,Main Thread (),    EarlyUpdate.PhysicsCore2DEarlyUpdate,0.001,0.000,0,1
992,1.439,Main Thread (),      PhysicsCore2D.PhysicsWorld.SyncInterpolation,0.000,0.000,0,1
992,1.439,Main Thread (),        PhysicsCore2D.PhysicsWorld.ProcessTransformWriteTweens,0.000,0.000,0,1
992,1.439,Main Thread (),      PhysicsCore2D.DrawWorld.UpdateLifetimes,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.ProcessRemoteInput,0.001,0.000,0,1
992,1.439,Main Thread (),      ProcessRemoteInput,0.001,0.001,0,1
992,1.439,Main Thread (),        Send messages,0.000,0.000,0,1
992,1.439,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Experimental.Rendering::ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes() [Invoke],0.001,0.000,0,1
992,1.439,Main Thread (),      ReflectionProbes.Update,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.UpdateAllRenderers,0.001,0.000,0,1
992,1.439,Main Thread (),      Renderers.OncePerFrameUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),        SkinnedMeshOncePerFrameUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      Update Lights,0.000,0.000,0,1
992,1.439,Main Thread (),        TransformChangeSystem,0.000,0.000,0,1
992,1.439,Main Thread (),      PrepareUpdateRendererBoundingVolumes,0.000,0.000,0,1
992,1.439,Main Thread (),      ParticleSystem.EndUpdateAll,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.PlayerCleanupCachedData,0.001,0.000,0,1
992,1.439,Main Thread (),      Cleanup Unused Cached Data,0.001,0.000,0,1
992,1.439,Main Thread (),        PlayerCleanupCachedData,0.001,0.001,0,1
992,1.439,Main Thread (),          RenderTexture.GarbageCollectTemporary,0.000,0.000,0,1
992,1.439,Main Thread (),          CleanUp.TextRenderingGarbageCollect,0.000,0.000,0,1
992,1.439,Main Thread (),    PreLateUpdate.AccessibilityUpdate,0.001,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.AccessibilityModule.dll!UnityEngine.Accessibility::AccessibilityManager.Internal_Update() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    Initialization.DirectorSampleTime,0.001,0.000,0,1
992,1.439,Main Thread (),      Director.SampleTime,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.PlayerUpdateCanvases,0.001,0.000,0,1
992,1.439,Main Thread (),      UIEvents.WillRenderCanvases,0.000,0.000,0,1
992,1.439,Main Thread (),        UGUI.Rendering.UpdateBatches,0.000,0.000,0,1
992,1.439,Main Thread (),          UnityEngine.UIModule.dll!UnityEngine::Canvas.SendWillRenderCanvases() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),          UnityEngine.UIModule.dll!UnityEngine::Canvas.SendPreWillRenderCanvases() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),      UIEvents.AlignCanvasRectTransformWithCamera,0.000,0.000,0,1
992,1.439,Main Thread (),      UIEvents.UpdateCanvasRectTransform,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.AnalyticsCoreStatsUpdate,0.001,0.001,0,1
992,1.439,Main Thread (),    EarlyUpdate.ExecuteMainThreadJobs,0.001,0.000,0,1
992,1.439,Main Thread (),      JobDebuggerFrameMaintenance,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.UpdateCustomRenderTextures,0.000,0.000,0,1
992,1.439,Main Thread (),      CustomRenderTextures.Update,0.000,0.000,0,1
992,1.439,Main Thread (),    PreUpdate.InputForUIUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.InputForUIModule.dll!UnityEngine.InputForUI::EventProvider.NotifyUpdate() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    FixedUpdate.AudioFixedUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      AudioManager.FixedUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    PreUpdate.AIUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.AIModule.dll!UnityEngine.AI::NavMesh.Internal_CallOnNavMeshPreUpdate() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    PreUpdate.WindUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      SpeedTreeWindManager.Update,0.000,0.000,0,1
992,1.439,Main Thread (),        SpeedTreeWindManager.UpdateGlobalAndLocalWinds,0.000,0.000,0,1
992,1.439,Main Thread (),    FixedUpdate.ScriptRunBehaviourFixedUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      FixedBehaviourUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    FixedUpdate.NewInputFixedUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.InputModule.dll!UnityEngineInternal.Input::NativeInputSystem.ShouldRunUpdate() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.PhysicsSkinnedClothBeginUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      ClothManager.LateUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),        ClothScene.Update,0.000,0.000,0,1
992,1.439,Main Thread (),    PreLateUpdate.ConstraintManagerUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      ConstraintManager::Update,0.000,0.000,0,1
992,1.439,Main Thread (),        ConstraintManager::Update::JobSetup,0.000,0.000,0,1
992,1.439,Main Thread (),    PreUpdate.PhysicsCore2DUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      PhysicsCore2D.PhysicsWorld.ProcessTransformWriteTweens,0.000,0.000,0,1
992,1.439,Main Thread (),        PhysicsCore2D.PhysicsWorld.WriteTransformTweens,0.000,0.000,0,1
992,1.439,Main Thread (),    FixedUpdate.DirectorFixedUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      Director.PrepareFrame,0.000,0.000,0,1
992,1.439,Main Thread (),      Director.ProcessFrame,0.000,0.000,0,1
992,1.439,Main Thread (),    Initialization.AsyncUploadTimeSlicedUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Rendering::OnDemandRendering.GetRenderFrameInterval() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    PreUpdate.PhysicsUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      Physics.Interpolation,0.000,0.000,0,1
992,1.439,Main Thread (),    UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.HandleRenderPipelineChange() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    updateScene.Invoke,0.000,0.000,0,1
992,1.439,Main Thread (),      TextRendering.CollectGarbage,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.AccessibilityLateUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      UnityEngine.AccessibilityModule.dll!UnityEngine.Accessibility::AccessibilityManager.Internal_LateUpdate() [Invoke],0.000,0.000,0,1
992,1.439,Main Thread (),    PreLateUpdate.ScriptRunBehaviourLateUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      LateBehaviourUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    PreLateUpdate.Physics2DLateUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      Physics2D.CollectProfileInfo,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.RendererNotifyInvisible,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.ClearLines,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.ProfilerEndFrame,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.UpdateAllSkinnedMeshes,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.VFXUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    FixedUpdate.PhysicsClothFixedUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.ProcessMouseInWindow,0.000,0.000,0,1
992,1.439,Main Thread (),    Initialization.UpdateCameraMotionVectors,0.000,0.000,0,1
992,1.439,Main Thread (),    Update.ScriptRunDelayedDynamicFrameRate,0.000,0.000,0,1
992,1.439,Main Thread (),      CoroutinesDelayedCalls,0.000,0.000,0,1
992,1.439,Main Thread (),    PreUpdate.IMGUISendQueuedEvents,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.UpdateRectTransform,0.000,0.000,0,1
992,1.439,Main Thread (),      TransformChangeSystem,0.000,0.000,0,2
992,1.439,Main Thread (),    PreLateUpdate.PhysicsCore2DLateUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      PhysicsCore2D.PhysicsWorld.SimulateBatch,0.000,0.000,0,1
992,1.439,Main Thread (),    PreLateUpdate.AIUpdatePostScript,0.000,0.000,0,1
992,1.439,Main Thread (),      NavMeshManager,0.000,0.000,0,1
992,1.439,Main Thread (),    PreUpdate.UpdateVideo,0.000,0.000,0,1
992,1.439,Main Thread (),    FixedUpdate.DirectorFixedSampleTime,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.DispatchEventQueueEvents,0.000,0.000,0,1
992,1.439,Main Thread (),      GlobalEventQueue,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.XRUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    Gfx.EndAsyncJobFrame,0.000,0.000,0,1
992,1.439,Main Thread (),      WaitForRenderJobs,0.000,0.000,0,1
992,1.439,Main Thread (),    UIEvents.CanvasManagerEmitOffScreenGeometry,0.000,0.000,0,1
992,1.439,Main Thread (),      UGUI.Rendering.EmitWorldScreenspaceCameraGeometry,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.PhysicsSkinnedClothFinishUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      ClothManager.UploadSimulatedSkinData,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.UpdateVideoTextures,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.RenderAs2DUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.ParticleSystemEndUpdateAll,0.000,0.000,0,1
992,1.439,Main Thread (),      ParticleSystem.EndUpdateAll,0.000,0.000,0,1
992,1.439,Main Thread (),    Update.DirectorUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),      Director.PrepareFrame,0.000,0.000,0,1
992,1.439,Main Thread (),      Director.ProcessFrame,0.000,0.000,0,1
992,1.439,Main Thread (),    PreUpdate.Physics2DUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    FixedUpdate.XRFixedUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    FixedUpdate.LegacyFixedAnimationUpdate,0.000,0.000,0,1
992,1.439,Main Thread (),    EarlyUpdate.ScriptRunDelayedStartupFrame,0.000,0.000,0,1
992,1.439,Main Thread (),      CoroutinesDelayedCalls,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.ShaderHandleErrors,0.000,0.000,0,1
992,1.439,Main Thread (),    PostLateUpdate.DirectorRenderImage,0.000,0.000,0,1
992,1.439,Main Thread (),      Director.PrepareFrame,0.000,0.000,0,1
